"Frase","Encuestado","Posición_énfasis","Nivel_énfasis","Respuesta_posición","Respuesta_naturalidad"
"No, el chef del rey vio la luz del tren.","68816496","5","3","5","3"
"No, el chef del rey vio la luz del tren.","68834293","5","3","5","1"
"No, el chef del rey vio la luz del tren.","68953126","5","3","3","4"
"No, el chef del rey vio la luz del tren.","68956782","5","3","2","2"
"No, el chef del rey vio la luz del tren.","69007182","5","3","5","3"
"No, el chef del rey vio la luz del tren.","69150497","5","3","6","5"
"No, el chef del rey vio la luz del tren.","69207687","5","3","5","2"
"No, el chef del rey vio la luz del tren.","69217166","5","3","5","2"
"No, el chef del rey vio la luz del tren.","69221604","5","3","5","5"
"No, el chef del rey vio la luz del tren.","69284675","5","3","5","2"
"No, el chef del rey vio la luz del tren.","69293521","5","3","6","4"
"No, el chef del rey vio la luz del tren.","69295929","5","3","6","5"
"No, el chef del rey vio la luz del tren.","69296653","5","3","5","2"
"No, el chef del rey vio la luz del tren.","69350318","5","3","5","2"
"No, el chef del rey vio la luz del tren.","69407412","5","3","5","3"
"No, el chef del rey vio la luz del tren.","69473683","5","3","5","2"
"No, el chef del rey vio la luz del tren.","69496995","5","3","5","3"
"No, el chef del rey vio la luz del tren.","69506671","5","3","5","4"
"No, el chef del rey vio la luz del tren.","69530717","5","3","6","5"
"No, el chef del rey vio la luz del tren.","69602191","5","3","5","3"
"No, el chef del rey vio la luz del tren.","69654922","5","3","1","3"
"No, el chef del rey vio la luz del tren.","69725946","5","3","5","2"
"No, el chef del rey vio la luz del tren.","69753388","5","3","5","3"
"No, el chef del rey vio la luz del tren.","70343984","5","3","5","2"
"No, el chef del rey vio la luz del tren.","70734615","5","3","6","4"
"No, el chef del rey vio la luz del tren.","71122263","5","3","1","3"
"No, el chef del rey vio la luz del tren.","71133197","5","3","5","4"
"No, el chef del rey vio la luz del tren.","71361095","5","3","5","2"
"No, el chef del rey vio la luz del tren.","71615507","5","3","6","3"
"No, el chef del rey vio la luz del tren.","71616011","5","3","5","1"
"No, el chef del rey vio la luz del tren.","71997928","5","3","5","3"
"No, el chef del rey vio la luz del tren.","68531832","5","4","5","3"
"No, el chef del rey vio la luz del tren.","68654169","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68654712","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68655450","5","4","6","4"
"No, el chef del rey vio la luz del tren.","68655658","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68656202","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68657115","5","4","1","4"
"No, el chef del rey vio la luz del tren.","68659173","5","4","5","1"
"No, el chef del rey vio la luz del tren.","68660074","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68668464","5","4","5","4"
"No, el chef del rey vio la luz del tren.","68684638","5","4","5","3"
"No, el chef del rey vio la luz del tren.","68690956","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68692205","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68703738","5","4","6","4"
"No, el chef del rey vio la luz del tren.","68734444","5","4","5","3"
"No, el chef del rey vio la luz del tren.","68736096","5","4","1","3"
"No, el chef del rey vio la luz del tren.","68744900","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68762099","5","4","2","3"
"No, el chef del rey vio la luz del tren.","68809039","5","4","5","3"
"No, el chef del rey vio la luz del tren.","68816496","5","4","5","3"
"No, el chef del rey vio la luz del tren.","68834293","5","4","5","1"
"No, el chef del rey vio la luz del tren.","68953126","5","4","3","3"
"No, el chef del rey vio la luz del tren.","68956782","5","4","5","1"
"No, el chef del rey vio la luz del tren.","69007182","5","4","5","3"
"No, el chef del rey vio la luz del tren.","69150497","5","4","5","2"
"No, el chef del rey vio la luz del tren.","69207687","5","4","5","2"
"No, el chef del rey vio la luz del tren.","69217166","5","4","5","2"
"No, el chef del rey vio la luz del tren.","69221604","5","4","5","4"
"No, el chef del rey vio la luz del tren.","69284675","5","4","5","2"
"No, el chef del rey vio la luz del tren.","69293521","5","4","5","2"
"No, el chef del rey vio la luz del tren.","69295929","5","4","5","3"
"No, el chef del rey vio la luz del tren.","69296653","5","4","5","2"
"No, el chef del rey vio la luz del tren.","69350318","5","4","5","1"
"No, el chef del rey vio la luz del tren.","69407412","5","4","5","3"
"No, el chef del rey vio la luz del tren.","69473683","5","4","5","1"
"No, el chef del rey vio la luz del tren.","69496995","5","4","5","2"
"No, el chef del rey vio la luz del tren.","69506671","5","4","5","4"
"No, el chef del rey vio la luz del tren.","69530717","5","4","5","4"
"No, el chef del rey vio la luz del tren.","69602191","5","4","5","3"
"No, el chef del rey vio la luz del tren.","69654922","5","4","1","2"
"No, el chef del rey vio la luz del tren.","69725946","5","4","5","4"
"No, el chef del rey vio la luz del tren.","69753388","5","4","5","2"
"No, el chef del rey vio la luz del tren.","70343984","5","4","5","2"
"No, el chef del rey vio la luz del tren.","70734615","5","4","5","2"
"No, el chef del rey vio la luz del tren.","71122263","5","4","5","2"
"No, el chef del rey vio la luz del tren.","71133197","5","4","5","4"
"No, el chef del rey vio la luz del tren.","71361095","5","4","5","1"
"No, el chef del rey vio la luz del tren.","71615507","5","4","6","3"
"No, el chef del rey vio la luz del tren.","71616011","5","4","6","1"
"No, el chef del rey vio la luz del tren.","71997928","5","4","5","2"
"No, el chef del rey vio la luz del tren.","68531832","5","5","5","2"
"No, el chef del rey vio la luz del tren.","68654169","5","5","5","2"
"No, el chef del rey vio la luz del tren.","68654712","5","5","5","1"
"No, el chef del rey vio la luz del tren.","68655450","5","5","6","3"
"No, el chef del rey vio la luz del tren.","68655658","5","5","5","2"
"No, el chef del rey vio la luz del tren.","68656202","5","5","5","2"
"No, el chef del rey vio la luz del tren.","68657115","5","5","5","2"
"No, el chef del rey vio la luz del tren.","68659173","5","5","5","1"
"No, el chef del rey vio la luz del tren.","68660074","5","5","5","2"
"No, el chef del rey vio la luz del tren.","68668464","5","5","5","4"
"No, el chef del rey vio la luz del tren.","68684638","5","5","5","3"
"No, el chef del rey vio la luz del tren.","68690956","5","5","5","1"
"No, el chef del rey vio la luz del tren.","68692205","5","5","5","2"
"No, el chef del rey vio la luz del tren.","68703738","5","5","5","2"
"No, el chef del rey vio la luz del tren.","68734444","5","5","3","4"
"No, el chef del rey vio la luz del tren.","68736096","5","5","5","1"
"No, el chef del rey vio la luz del tren.","68744900","5","5","5","1"
"No, el chef del rey vio la luz del tren.","68762099","5","5","5","1"
"No, el chef del rey vio la luz del tren.","68809039","5","5","5","3"
"No, el chef del rey vio la luz del tren.","68816496","5","5","5","3"
"No, el chef del rey vio la luz del tren.","68834293","5","5","5","1"
"No, el chef del rey vio la luz del tren.","68953126","5","5","3","3"
"No, el chef del rey vio la luz del tren.","68956782","5","5","5","2"
"No, el chef del rey vio la luz del tren.","69007182","5","5","5","2"
"No, el chef del rey vio la luz del tren.","69150497","5","5","5","1"
"No, el chef del rey vio la luz del tren.","69207687","5","5","5","1"
"No, el chef del rey vio la luz del tren.","69217166","5","5","5","2"
"No, el chef del rey vio la luz del tren.","69221604","5","5","5","3"
"No, el chef del rey vio la luz del tren.","69284675","5","5","5","1"
"No, el chef del rey vio la luz del tren.","69293521","5","5","5","2"
"No, el chef del rey vio la luz del tren.","69295929","5","5","5","1"
"No, el chef del rey vio la luz del tren.","69296653","5","5","5","2"
"No, el chef del rey vio la luz del tren.","69350318","5","5","5","1"
"No, el chef del rey vio la luz del tren.","69407412","5","5","5","3"
"No, el chef del rey vio la luz del tren.","69473683","5","5","5","1"
"No, el chef del rey vio la luz del tren.","69496995","5","5","5","2"
"No, el chef del rey vio la luz del tren.","69506671","5","5","5","4"
"No, el chef del rey vio la luz del tren.","69530717","5","5","5","3"
"No, el chef del rey vio la luz del tren.","69602191","5","5","5","3"
"No, el chef del rey vio la luz del tren.","69654922","5","5","6","2"
"No, el chef del rey vio la luz del tren.","69725946","5","5","5","3"
"No, el chef del rey vio la luz del tren.","69753388","5","5","5","1"
"No, el chef del rey vio la luz del tren.","70343984","5","5","5","2"
"No, el chef del rey vio la luz del tren.","70734615","5","5","5","1"
"No, el chef del rey vio la luz del tren.","71122263","5","5","5","2"
"No, el chef del rey vio la luz del tren.","71133197","5","5","5","2"
"No, el chef del rey vio la luz del tren.","71361095","5","5","5","1"
"No, el chef del rey vio la luz del tren.","71615507","5","5","5","2"
"No, el chef del rey vio la luz del tren.","71616011","5","5","6","2"
"No, el chef del rey vio la luz del tren.","71997928","5","5","5","2"
